From,To,Overlap
Iterables.java,Throwables.java,0.22564821303433777
Throwables.java,Iterables.java,0.22564821303433777
Iterables.java,TypeComparators.java,0.19790828640386163
TypeComparators.java,Iterables.java,0.19790828640386163
Iterables.java,StandardRepresentation.java,0.1567209162145871
StandardRepresentation.java,Iterables.java,0.1567209162145871
Iterables.java,Arrays.java,0.15681818181818183
Arrays.java,Iterables.java,0.15681818181818183
Iterables.java,ArrayWrapperList.java,0.2
ArrayWrapperList.java,Iterables.java,0.2
Iterables.java,DateUtil.java,0.1646143875567077
DateUtil.java,Iterables.java,0.1646143875567077
Iterables.java,ClassUtils.java,0.20293398533007334
ClassUtils.java,Iterables.java,0.20293398533007334
Iterables.java,FieldSupport.java,0.1915991156963891
FieldSupport.java,Iterables.java,0.1915991156963891
Iterables.java,FieldUtils.java,0.16446858029480219
FieldUtils.java,Iterables.java,0.16446858029480219
Iterables.java,Introspection.java,0.1791164658634538
Introspection.java,Iterables.java,0.1791164658634538
Iterables.java,MemberUtils.java,0.038619556285949055
MemberUtils.java,Iterables.java,0.038619556285949055
Iterables.java,PropertyOrFieldSupport.java,0.11612903225806452
PropertyOrFieldSupport.java,Iterables.java,0.11612903225806452
Iterables.java,PropertySupport.java,0.17266715650257164
PropertySupport.java,Iterables.java,0.17266715650257164
Iterables.java,IterableUtil.java,0.189873417721519
IterableUtil.java,Iterables.java,0.189873417721519
Iterables.java,Lists.java,0.16572807723250202
Lists.java,Iterables.java,0.16572807723250202
Iterables.java,Objects.java,0.1982484076433121
Objects.java,Iterables.java,0.1982484076433121
Iterables.java,Preconditions.java,0.18195836545875096
Preconditions.java,Iterables.java,0.18195836545875096
Iterables.java,Strings.java,0.15502183406113537
Strings.java,Iterables.java,0.15502183406113537
Iterables.java,Throwables.java,0.20108275328692962
Throwables.java,Iterables.java,0.20108275328692962
Iterables.java,Assertions_assertThat_with_Boolean_Test.java,0.07288135593220339
Assertions_assertThat_with_Boolean_Test.java,Iterables.java,0.07288135593220339
Iterables.java,Assertions_assertThat_with_Character_Test.java,0.07281964436917866
Assertions_assertThat_with_Character_Test.java,Iterables.java,0.07281964436917866
Iterables.java,Assertions_tuple_Test.java,0.07264957264957266
Assertions_tuple_Test.java,Iterables.java,0.07264957264957266
Iterables.java,TestCondition.java,0.073109243697479
TestCondition.java,Iterables.java,0.073109243697479
Iterables.java,AnyOf_matches_Test.java,0.07274247491638795
AnyOf_matches_Test.java,Iterables.java,0.07274247491638795
Iterables.java,MapEntry_toString_Test.java,0.07288135593220339
MapEntry_toString_Test.java,Iterables.java,0.07288135593220339
Iterables.java,TextDescription_constructor_Test.java,0.07298657718120806
TextDescription_constructor_Test.java,Iterables.java,0.07298657718120806
Iterables.java,ShouldNotHaveDuplicates_create_Test.java,0.07416666666666667
ShouldNotHaveDuplicates_create_Test.java,Iterables.java,0.07416666666666667
Iterables.java,ByNameSingleExtractorTest.java,0.08865514650638617
ByNameSingleExtractorTest.java,Iterables.java,0.08865514650638617
Iterables.java,Properties_extractProperty_Test.java,0.09566639411283728
Properties_extractProperty_Test.java,Iterables.java,0.09566639411283728
Iterables.java,StandardComparisonStrategy_stringContains_Test.java,0.07404255319148936
StandardComparisonStrategy_stringContains_Test.java,Iterables.java,0.07404255319148936
Iterables.java,TypeComparators_Test.java,0.07517619420516837
TypeComparators_Test.java,Iterables.java,0.07517619420516837
Iterables.java,ClassBasedNavigableIterable_Test.java,0.07203389830508475
ClassBasedNavigableIterable_Test.java,Iterables.java,0.07203389830508475
Iterables.java,GenericNavigableAssert_Test.java,0.09435483870967742
GenericNavigableAssert_Test.java,Iterables.java,0.09435483870967742
Iterables.java,AbstractBaseRepresentationTest.java,0.07240204429301533
AbstractBaseRepresentationTest.java,Iterables.java,0.07240204429301533
Iterables.java,StandardRepresentation_toStringOf_Test.java,0.08813559322033898
StandardRepresentation_toStringOf_Test.java,Iterables.java,0.08813559322033898
Iterables.java,Employee.java,0.07154605263157894
Employee.java,Iterables.java,0.07154605263157894
Iterables.java,ExpectedException.java,0.08913857677902622
ExpectedException.java,Iterables.java,0.08913857677902622
Iterables.java,Name.java,0.07142857142857142
Name.java,Iterables.java,0.07142857142857142
Iterables.java,VehicleAssert.java,0.09813874788494077
VehicleAssert.java,Iterables.java,0.09813874788494077
Iterables.java,VehicleFactory.java,0.0982367758186398
VehicleFactory.java,Iterables.java,0.0982367758186398
Iterables.java,Arrays_hasOnlyNullElements_Test.java,0.07190635451505016
Arrays_hasOnlyNullElements_Test.java,Iterables.java,0.07190635451505016
Iterables.java,Employee.java,0.07196652719665272
Employee.java,Iterables.java,0.07196652719665272
Iterables.java,OtherStringTestComparator.java,0.07344150298889837
OtherStringTestComparator.java,Iterables.java,0.07344150298889837
Iterables.java,OtherStringTestComparatorWithAt.java,0.07344150298889837
OtherStringTestComparatorWithAt.java,Iterables.java,0.07344150298889837
Lists.java,Lists.java,0.0
Lists.java,Lists.java,0.0
Lists.java,Numbers.java,0.1224105461393597
Numbers.java,Lists.java,0.1224105461393597
Lists.java,Objects.java,0.07880910683012259
Objects.java,Lists.java,0.07880910683012259
Lists.java,Predicates.java,0.1728395061728395
Predicates.java,Lists.java,0.1728395061728395
Lists.java,StandardComparisonStrategy.java,0.14377682403433475
StandardComparisonStrategy.java,Lists.java,0.14377682403433475
Lists.java,Strings.java,0.07738607050730868
Strings.java,Lists.java,0.07738607050730868
Lists.java,Throwables.java,0.1423487544483986
Throwables.java,Lists.java,0.1423487544483986
Lists.java,TypeComparators.java,0.1455026455026455
TypeComparators.java,Lists.java,0.1455026455026455
Lists.java,StandardRepresentation.java,0.08312342569269521
StandardRepresentation.java,Lists.java,0.08312342569269521
Lists.java,Arrays.java,0.13406593406593406
Arrays.java,Lists.java,0.13406593406593406
Lists.java,ArrayWrapperList.java,0.15342465753424658
ArrayWrapperList.java,Lists.java,0.15342465753424658
Lists.java,DateUtil.java,0.084070796460177
DateUtil.java,Lists.java,0.084070796460177
Lists.java,ClassUtils.java,0.16574585635359115
ClassUtils.java,Lists.java,0.16574585635359115
Lists.java,FieldSupport.java,0.12601626016260162
FieldSupport.java,Lists.java,0.12601626016260162
Lists.java,FieldUtils.java,0.13679245283018868
FieldUtils.java,Lists.java,0.13679245283018868
Lists.java,Introspection.java,0.1631578947368421
Introspection.java,Lists.java,0.1631578947368421
Lists.java,MemberUtils.java,0.05397727272727273
MemberUtils.java,Lists.java,0.05397727272727273
Lists.java,PropertyOrFieldSupport.java,0.11466666666666667
PropertyOrFieldSupport.java,Lists.java,0.11466666666666667
Lists.java,PropertySupport.java,0.14516129032258066
PropertySupport.java,Lists.java,0.14516129032258066
Lists.java,IterableUtil.java,0.14786967418546365
IterableUtil.java,Lists.java,0.14786967418546365
Lists.java,Lists.java,0.15873015873015872
Lists.java,Lists.java,0.15873015873015872
Lists.java,Objects.java,0.1432225063938619
Objects.java,Lists.java,0.1432225063938619
Lists.java,Preconditions.java,0.12962962962962962
Preconditions.java,Lists.java,0.12962962962962962
Lists.java,Strings.java,0.11787819253438114
Strings.java,Lists.java,0.11787819253438114
Lists.java,Throwables.java,0.14953271028037382
Throwables.java,Lists.java,0.14953271028037382
Lists.java,Assertions_assertThat_with_Boolean_Test.java,0.10158730158730159
Assertions_assertThat_with_Boolean_Test.java,Lists.java,0.10158730158730159
Lists.java,Assertions_assertThat_with_Character_Test.java,0.10126582278481013
Assertions_assertThat_with_Character_Test.java,Lists.java,0.10126582278481013
Lists.java,Assertions_tuple_Test.java,0.09836065573770492
Assertions_tuple_Test.java,Lists.java,0.09836065573770492
Lists.java,TestCondition.java,0.10153846153846154
TestCondition.java,Lists.java,0.10153846153846154
Lists.java,AnyOf_matches_Test.java,0.09969788519637462
AnyOf_matches_Test.java,Lists.java,0.09969788519637462
Lists.java,MapEntry_toString_Test.java,0.09841269841269841
MapEntry_toString_Test.java,Lists.java,0.09841269841269841
Lists.java,TextDescription_constructor_Test.java,0.10091743119266056
TextDescription_constructor_Test.java,Lists.java,0.10091743119266056
Lists.java,ShouldNotHaveDuplicates_create_Test.java,0.09850746268656717
ShouldNotHaveDuplicates_create_Test.java,Lists.java,0.09850746268656717
Lists.java,ByNameSingleExtractorTest.java,0.07510729613733906
ByNameSingleExtractorTest.java,Lists.java,0.07510729613733906
Lists.java,Properties_extractProperty_Test.java,0.1005586592178771
Properties_extractProperty_Test.java,Lists.java,0.1005586592178771
Lists.java,StandardComparisonStrategy_stringContains_Test.java,0.1064516129032258
StandardComparisonStrategy_stringContains_Test.java,Lists.java,0.1064516129032258
Lists.java,TypeComparators_Test.java,0.08495145631067962
TypeComparators_Test.java,Lists.java,0.08495145631067962
Lists.java,ClassBasedNavigableIterable_Test.java,0.09523809523809523
ClassBasedNavigableIterable_Test.java,Lists.java,0.09523809523809523
Lists.java,GenericNavigableAssert_Test.java,0.09333333333333334
GenericNavigableAssert_Test.java,Lists.java,0.09333333333333334
Lists.java,AbstractBaseRepresentationTest.java,0.0970873786407767
AbstractBaseRepresentationTest.java,Lists.java,0.0970873786407767
Lists.java,StandardRepresentation_toStringOf_Test.java,0.06721311475409836
StandardRepresentation_toStringOf_Test.java,Lists.java,0.06721311475409836
Lists.java,Employee.java,0.09116809116809117
Employee.java,Lists.java,0.09116809116809117
Lists.java,ExpectedException.java,0.07872340425531915
ExpectedException.java,Lists.java,0.07872340425531915
Lists.java,Name.java,0.08719346049046321
Name.java,Lists.java,0.08719346049046321
Lists.java,VehicleAssert.java,0.10725552050473186
VehicleAssert.java,Lists.java,0.10725552050473186
Lists.java,VehicleFactory.java,0.11042944785276074
VehicleFactory.java,Lists.java,0.11042944785276074
Lists.java,Arrays_hasOnlyNullElements_Test.java,0.09667673716012085
Arrays_hasOnlyNullElements_Test.java,Lists.java,0.09667673716012085
Lists.java,Employee.java,0.09393939393939393
Employee.java,Lists.java,0.09393939393939393
Lists.java,OtherStringTestComparator.java,0.10130718954248366
OtherStringTestComparator.java,Lists.java,0.10130718954248366
Lists.java,OtherStringTestComparatorWithAt.java,0.10130718954248366
OtherStringTestComparatorWithAt.java,Lists.java,0.10130718954248366
Numbers.java,Numbers.java,0.0
Numbers.java,Numbers.java,0.0
Numbers.java,Objects.java,0.07149240393208221
Objects.java,Numbers.java,0.07149240393208221
Numbers.java,Predicates.java,0.18604651162790697
Predicates.java,Numbers.java,0.18604651162790697
Numbers.java,StandardComparisonStrategy.java,0.15124153498871332
StandardComparisonStrategy.java,Numbers.java,0.15124153498871332
Numbers.java,Strings.java,0.07894736842105263
Strings.java,Numbers.java,0.07894736842105263
Numbers.java,Throwables.java,0.16512059369202226
Throwables.java,Numbers.java,0.16512059369202226
Numbers.java,TypeComparators.java,0.17183098591549295
TypeComparators.java,Numbers.java,0.17183098591549295
Numbers.java,StandardRepresentation.java,0.08949416342412451
StandardRepresentation.java,Numbers.java,0.08949416342412451
Numbers.java,Arrays.java,0.15046296296296297
Arrays.java,Numbers.java,0.15046296296296297
Numbers.java,ArrayWrapperList.java,0.17543859649122806
ArrayWrapperList.java,Numbers.java,0.17543859649122806
Numbers.java,DateUtil.java,0.09312977099236641
DateUtil.java,Numbers.java,0.09312977099236641
Numbers.java,ClassUtils.java,0.20058997050147492
ClassUtils.java,Numbers.java,0.20058997050147492
Numbers.java,FieldSupport.java,0.14712153518123666
FieldSupport.java,Numbers.java,0.14712153518123666
Numbers.java,FieldUtils.java,0.1596009975062344
FieldUtils.java,Numbers.java,0.1596009975062344
Numbers.java,Introspection.java,0.17647058823529413
Introspection.java,Numbers.java,0.17647058823529413
Numbers.java,MemberUtils.java,0.04559270516717325
MemberUtils.java,Numbers.java,0.04559270516717325
Numbers.java,PropertyOrFieldSupport.java,0.08238636363636363
PropertyOrFieldSupport.java,Numbers.java,0.08238636363636363
Numbers.java,PropertySupport.java,0.13953488372093023
PropertySupport.java,Numbers.java,0.13953488372093023
Numbers.java,IterableUtil.java,0.18085106382978725
IterableUtil.java,Numbers.java,0.18085106382978725
Numbers.java,Lists.java,0.18309859154929578
Lists.java,Numbers.java,0.18309859154929578
Numbers.java,Objects.java,0.16576086956521738
Objects.java,Numbers.java,0.16576086956521738
Numbers.java,Preconditions.java,0.1687041564792176
Preconditions.java,Numbers.java,0.1687041564792176
Numbers.java,Strings.java,0.13168724279835392
Strings.java,Numbers.java,0.13168724279835392
Numbers.java,Throwables.java,0.17037037037037037
Throwables.java,Numbers.java,0.17037037037037037
Numbers.java,Assertions_assertThat_with_Boolean_Test.java,0.10273972602739725
Assertions_assertThat_with_Boolean_Test.java,Numbers.java,0.10273972602739725
Numbers.java,Assertions_assertThat_with_Character_Test.java,0.10238907849829351
Assertions_assertThat_with_Character_Test.java,Numbers.java,0.10238907849829351
Numbers.java,Assertions_tuple_Test.java,0.10283687943262411
Assertions_tuple_Test.java,Numbers.java,0.10283687943262411
Numbers.java,TestCondition.java,0.10264900662251655
TestCondition.java,Numbers.java,0.10264900662251655
Numbers.java,AnyOf_matches_Test.java,0.09740259740259741
AnyOf_matches_Test.java,Numbers.java,0.09740259740259741
Numbers.java,MapEntry_toString_Test.java,0.09931506849315068
MapEntry_toString_Test.java,Numbers.java,0.09931506849315068
Numbers.java,TextDescription_constructor_Test.java,0.09868421052631579
TextDescription_constructor_Test.java,Numbers.java,0.09868421052631579
Numbers.java,ShouldNotHaveDuplicates_create_Test.java,0.09935897435897435
ShouldNotHaveDuplicates_create_Test.java,Numbers.java,0.09935897435897435
Numbers.java,ByNameSingleExtractorTest.java,0.0654627539503386
ByNameSingleExtractorTest.java,Numbers.java,0.0654627539503386
Numbers.java,Properties_extractProperty_Test.java,0.08955223880597014
Properties_extractProperty_Test.java,Numbers.java,0.08955223880597014
Numbers.java,StandardComparisonStrategy_stringContains_Test.java,0.11149825783972125
StandardComparisonStrategy_stringContains_Test.java,Numbers.java,0.11149825783972125
Numbers.java,TypeComparators_Test.java,0.07712082262210797
TypeComparators_Test.java,Numbers.java,0.07712082262210797
Numbers.java,ClassBasedNavigableIterable_Test.java,0.09931506849315068
ClassBasedNavigableIterable_Test.java,Numbers.java,0.09931506849315068
Numbers.java,GenericNavigableAssert_Test.java,0.08238636363636363
GenericNavigableAssert_Test.java,Numbers.java,0.08238636363636363
Numbers.java,AbstractBaseRepresentationTest.java,0.10139860139860139
AbstractBaseRepresentationTest.java,Numbers.java,0.10139860139860139
Numbers.java,StandardRepresentation_toStringOf_Test.java,0.05110732538330494
StandardRepresentation_toStringOf_Test.java,Numbers.java,0.05110732538330494
Numbers.java,Employee.java,0.09146341463414634
Employee.java,Numbers.java,0.09146341463414634
Numbers.java,ExpectedException.java,0.06487695749440715
ExpectedException.java,Numbers.java,0.06487695749440715
Numbers.java,Name.java,0.0872093023255814
Name.java,Numbers.java,0.0872093023255814
Numbers.java,VehicleAssert.java,0.09863945578231292
VehicleAssert.java,Numbers.java,0.09863945578231292
Numbers.java,VehicleFactory.java,0.09900990099009901
VehicleFactory.java,Numbers.java,0.09900990099009901
Numbers.java,Arrays_hasOnlyNullElements_Test.java,0.09740259740259741
Arrays_hasOnlyNullElements_Test.java,Numbers.java,0.09740259740259741
Numbers.java,Employee.java,0.10097719869706841
Employee.java,Numbers.java,0.10097719869706841
Numbers.java,OtherStringTestComparator.java,0.10247349823321555
OtherStringTestComparator.java,Numbers.java,0.10247349823321555
Numbers.java,OtherStringTestComparatorWithAt.java,0.10247349823321555
OtherStringTestComparatorWithAt.java,Numbers.java,0.10247349823321555
Objects.java,Objects.java,0.0
Objects.java,Objects.java,0.0
Objects.java,Predicates.java,0.15899122807017543
Predicates.java,Objects.java,0.15899122807017543
Objects.java,StandardComparisonStrategy.java,0.17172675521821631
StandardComparisonStrategy.java,Objects.java,0.17172675521821631
Objects.java,Strings.java,0.15019988577955454
Strings.java,Objects.java,0.15019988577955454
Objects.java,Throwables.java,0.21565217391304348
Throwables.java,Objects.java,0.21565217391304348
Objects.java,TypeComparators.java,0.2080745341614907
TypeComparators.java,Objects.java,0.2080745341614907
Objects.java,StandardRepresentation.java,0.14833574529667148
StandardRepresentation.java,Objects.java,0.14833574529667148
Objects.java,Arrays.java,0.15819750719079578
Arrays.java,Objects.java,0.15819750719079578
Objects.java,ArrayWrapperList.java,0.21511017838405036
ArrayWrapperList.java,Objects.java,0.21511017838405036
Objects.java,DateUtil.java,0.15955766192733017
DateUtil.java,Objects.java,0.15955766192733017
Objects.java,ClassUtils.java,0.21157894736842106
ClassUtils.java,Objects.java,0.21157894736842106
Objects.java,FieldSupport.java,0.1824074074074074
FieldSupport.java,Objects.java,0.1824074074074074
Objects.java,FieldUtils.java,0.16403162055335968
FieldUtils.java,Objects.java,0.16403162055335968
Objects.java,Introspection.java,0.1725206611570248
Introspection.java,Objects.java,0.1725206611570248
Objects.java,MemberUtils.java,0.04042553191489362
MemberUtils.java,Objects.java,0.04042553191489362
Objects.java,PropertyOrFieldSupport.java,0.1111111111111111
PropertyOrFieldSupport.java,Objects.java,0.1111111111111111
Objects.java,PropertySupport.java,0.1577490774907749
PropertySupport.java,Objects.java,0.1577490774907749
Objects.java,IterableUtil.java,0.19959473150962512
IterableUtil.java,Objects.java,0.19959473150962512
Objects.java,Lists.java,0.16666666666666666
Lists.java,Objects.java,0.16666666666666666
Objects.java,Objects.java,0.20224719101123595
Objects.java,Objects.java,0.20224719101123595
Objects.java,Preconditions.java,0.19705882352941176
Preconditions.java,Objects.java,0.19705882352941176
Objects.java,Strings.java,0.15314494074749316
Strings.java,Objects.java,0.15314494074749316
Objects.java,Throwables.java,0.20078740157480315
Throwables.java,Objects.java,0.20078740157480315
Objects.java,Assertions_assertThat_with_Boolean_Test.java,0.07973421926910298
Assertions_assertThat_with_Boolean_Test.java,Objects.java,0.07973421926910298
Objects.java,Assertions_assertThat_with_Character_Test.java,0.07964601769911504
Assertions_assertThat_with_Character_Test.java,Objects.java,0.07964601769911504
Objects.java,Assertions_tuple_Test.java,0.07950727883538634
Assertions_tuple_Test.java,Objects.java,0.07950727883538634
Objects.java,TestCondition.java,0.08105147864184009
TestCondition.java,Objects.java,0.08105147864184009
Objects.java,AnyOf_matches_Test.java,0.07834602829162132
AnyOf_matches_Test.java,Objects.java,0.07834602829162132
Objects.java,MapEntry_toString_Test.java,0.07973421926910298
MapEntry_toString_Test.java,Objects.java,0.07973421926910298
Objects.java,TextDescription_constructor_Test.java,0.07978142076502732
TextDescription_constructor_Test.java,Objects.java,0.07978142076502732
Objects.java,ShouldNotHaveDuplicates_create_Test.java,0.0790899241603467
ShouldNotHaveDuplicates_create_Test.java,Objects.java,0.0790899241603467
Objects.java,ByNameSingleExtractorTest.java,0.09013282732447818
ByNameSingleExtractorTest.java,Objects.java,0.09013282732447818
Objects.java,Properties_extractProperty_Test.java,0.09936575052854123
Properties_extractProperty_Test.java,Objects.java,0.09936575052854123
Objects.java,StandardComparisonStrategy_stringContains_Test.java,0.0801781737193764
StandardComparisonStrategy_stringContains_Test.java,Objects.java,0.0801781737193764
Objects.java,TypeComparators_Test.java,0.079
TypeComparators_Test.java,Objects.java,0.079
Objects.java,ClassBasedNavigableIterable_Test.java,0.07862679955703211
ClassBasedNavigableIterable_Test.java,Objects.java,0.07862679955703211
Objects.java,GenericNavigableAssert_Test.java,0.09657320872274143
GenericNavigableAssert_Test.java,Objects.java,0.09657320872274143
Objects.java,AbstractBaseRepresentationTest.java,0.07915273132664437
AbstractBaseRepresentationTest.java,Objects.java,0.07915273132664437
Objects.java,StandardRepresentation_toStringOf_Test.java,0.08681135225375626
StandardRepresentation_toStringOf_Test.java,Objects.java,0.08681135225375626
Objects.java,Employee.java,0.0777422790202343
Employee.java,Objects.java,0.0777422790202343
Objects.java,ExpectedException.java,0.09168241965973535
ExpectedException.java,Objects.java,0.09168241965973535
Objects.java,Name.java,0.07539267015706806
Name.java,Objects.java,0.07539267015706806
Objects.java,VehicleAssert.java,0.10165745856353592
VehicleAssert.java,Objects.java,0.10165745856353592
Objects.java,VehicleFactory.java,0.10175054704595186
VehicleFactory.java,Objects.java,0.10175054704595186
Objects.java,Arrays_hasOnlyNullElements_Test.java,0.07834602829162132
Arrays_hasOnlyNullElements_Test.java,Objects.java,0.07834602829162132
Objects.java,Employee.java,0.07734204793028322
Employee.java,Objects.java,0.07734204793028322
Objects.java,OtherStringTestComparator.java,0.08053691275167785
OtherStringTestComparator.java,Objects.java,0.08053691275167785
Objects.java,OtherStringTestComparatorWithAt.java,0.08053691275167785
OtherStringTestComparatorWithAt.java,Objects.java,0.08053691275167785
Predicates.java,Predicates.java,0.0
Predicates.java,Predicates.java,0.0
Predicates.java,StandardComparisonStrategy.java,0.09322033898305085
StandardComparisonStrategy.java,Predicates.java,0.09322033898305085
Predicates.java,Strings.java,0.02679528403001072
Strings.java,Predicates.java,0.02679528403001072
Predicates.java,Throwables.java,0.08132530120481928
Throwables.java,Predicates.java,0.08132530120481928
Predicates.java,TypeComparators.java,0.12837837837837837
TypeComparators.java,Predicates.java,0.12837837837837837
Predicates.java,StandardRepresentation.java,0.031914893617021274
StandardRepresentation.java,Predicates.java,0.031914893617021274
Predicates.java,Arrays.java,0.08444444444444445
Arrays.java,Predicates.java,0.08444444444444445
Predicates.java,ArrayWrapperList.java,0.14814814814814814
ArrayWrapperList.java,Predicates.java,0.14814814814814814
Predicates.java,DateUtil.java,0.04017857142857143
DateUtil.java,Predicates.java,0.04017857142857143
Predicates.java,ClassUtils.java,0.13636363636363635
ClassUtils.java,Predicates.java,0.13636363636363635
Predicates.java,FieldSupport.java,0.06870229007633588
FieldSupport.java,Predicates.java,0.06870229007633588
Predicates.java,FieldUtils.java,0.09278350515463918
FieldUtils.java,Predicates.java,0.09278350515463918
Predicates.java,Introspection.java,0.12666666666666668
Introspection.java,Predicates.java,0.12666666666666668
Predicates.java,MemberUtils.java,0.09836065573770492
MemberUtils.java,Predicates.java,0.09836065573770492
Predicates.java,PropertyOrFieldSupport.java,0.11724137931034483
PropertyOrFieldSupport.java,Predicates.java,0.11724137931034483
Predicates.java,PropertySupport.java,0.09022556390977443
PropertySupport.java,Predicates.java,0.09022556390977443
Predicates.java,IterableUtil.java,0.11242603550295859
IterableUtil.java,Predicates.java,0.11242603550295859
Predicates.java,Lists.java,0.12162162162162163
Lists.java,Predicates.java,0.12162162162162163
Predicates.java,Objects.java,0.11180124223602485
Objects.java,Predicates.java,0.11180124223602485
Predicates.java,Preconditions.java,0.0891089108910891
Preconditions.java,Predicates.java,0.0891089108910891
Predicates.java,Strings.java,0.06451612903225806
Strings.java,Predicates.java,0.06451612903225806
Predicates.java,Throwables.java,0.09090909090909091
Throwables.java,Predicates.java,0.09090909090909091
Predicates.java,Assertions_assertThat_with_Boolean_Test.java,0.16470588235294117
Assertions_assertThat_with_Boolean_Test.java,Predicates.java,0.16470588235294117
Predicates.java,Assertions_assertThat_with_Character_Test.java,0.16279069767441862
Assertions_assertThat_with_Character_Test.java,Predicates.java,0.16279069767441862
Predicates.java,Assertions_tuple_Test.java,0.18666666666666668
Assertions_tuple_Test.java,Predicates.java,0.18666666666666668
Predicates.java,TestCondition.java,0.14736842105263157
TestCondition.java,Predicates.java,0.14736842105263157
Predicates.java,AnyOf_matches_Test.java,0.13861386138613863
AnyOf_matches_Test.java,Predicates.java,0.13861386138613863
Predicates.java,MapEntry_toString_Test.java,0.16470588235294117
MapEntry_toString_Test.java,Predicates.java,0.16470588235294117
Predicates.java,TextDescription_constructor_Test.java,0.14432989690721648
TextDescription_constructor_Test.java,Predicates.java,0.14432989690721648
Predicates.java,ShouldNotHaveDuplicates_create_Test.java,0.13333333333333333
ShouldNotHaveDuplicates_create_Test.java,Predicates.java,0.13333333333333333
Predicates.java,ByNameSingleExtractorTest.java,0.059322033898305086
ByNameSingleExtractorTest.java,Predicates.java,0.059322033898305086
Predicates.java,Properties_extractProperty_Test.java,0.109375
Properties_extractProperty_Test.java,Predicates.java,0.109375
Predicates.java,StandardComparisonStrategy_stringContains_Test.java,0.1875
StandardComparisonStrategy_stringContains_Test.java,Predicates.java,0.1875
Predicates.java,TypeComparators_Test.java,0.08241758241758242
TypeComparators_Test.java,Predicates.java,0.08241758241758242
Predicates.java,ClassBasedNavigableIterable_Test.java,0.16470588235294117
ClassBasedNavigableIterable_Test.java,Predicates.java,0.16470588235294117
Predicates.java,GenericNavigableAssert_Test.java,0.09655172413793103
GenericNavigableAssert_Test.java,Predicates.java,0.09655172413793103
Predicates.java,AbstractBaseRepresentationTest.java,0.17721518987341772
AbstractBaseRepresentationTest.java,Predicates.java,0.17721518987341772
Predicates.java,StandardRepresentation_toStringOf_Test.java,0.03684210526315789
StandardRepresentation_toStringOf_Test.java,Predicates.java,0.03684210526315789
Predicates.java,Employee.java,0.11570247933884298
Employee.java,Predicates.java,0.11570247933884298
Predicates.java,ExpectedException.java,0.058333333333333334
ExpectedException.java,Predicates.java,0.058333333333333334
Predicates.java,Name.java,0.10218978102189781
Name.java,Predicates.java,0.10218978102189781
Predicates.java,VehicleAssert.java,0.16091954022988506
VehicleAssert.java,Predicates.java,0.16091954022988506
Predicates.java,VehicleFactory.java,0.14583333333333334
VehicleFactory.java,Predicates.java,0.14583333333333334
Predicates.java,Arrays_hasOnlyNullElements_Test.java,0.13861386138613863
Arrays_hasOnlyNullElements_Test.java,Predicates.java,0.13861386138613863
Predicates.java,Employee.java,0.14
Employee.java,Predicates.java,0.14
Predicates.java,OtherStringTestComparator.java,0.18421052631578946
OtherStringTestComparator.java,Predicates.java,0.18421052631578946
Predicates.java,OtherStringTestComparatorWithAt.java,0.18421052631578946
OtherStringTestComparatorWithAt.java,Predicates.java,0.18421052631578946
StandardComparisonStrategy.java,StandardComparisonStrategy.java,0.0
StandardComparisonStrategy.java,StandardComparisonStrategy.java,0.0
StandardComparisonStrategy.java,Strings.java,0.06046511627906977
Strings.java,StandardComparisonStrategy.java,0.06046511627906977
StandardComparisonStrategy.java,Throwables.java,0.1308016877637131
Throwables.java,StandardComparisonStrategy.java,0.1308016877637131
StandardComparisonStrategy.java,TypeComparators.java,0.23793103448275862
TypeComparators.java,StandardComparisonStrategy.java,0.23793103448275862
StandardComparisonStrategy.java,StandardRepresentation.java,0.11331444759206799
StandardRepresentation.java,StandardComparisonStrategy.java,0.11331444759206799
StandardComparisonStrategy.java,Arrays.java,0.16076294277929154
Arrays.java,StandardComparisonStrategy.java,0.16076294277929154
StandardComparisonStrategy.java,ArrayWrapperList.java,0.24548736462093862
ArrayWrapperList.java,StandardComparisonStrategy.java,0.24548736462093862
StandardComparisonStrategy.java,DateUtil.java,0.09491525423728814
DateUtil.java,StandardComparisonStrategy.java,0.09491525423728814
StandardComparisonStrategy.java,ClassUtils.java,0.2116788321167883
ClassUtils.java,StandardComparisonStrategy.java,0.2116788321167883
StandardComparisonStrategy.java,FieldSupport.java,0.13613861386138615
FieldSupport.java,StandardComparisonStrategy.java,0.13613861386138615
StandardComparisonStrategy.java,FieldUtils.java,0.17857142857142858
FieldUtils.java,StandardComparisonStrategy.java,0.17857142857142858
StandardComparisonStrategy.java,Introspection.java,0.19863013698630136
Introspection.java,StandardComparisonStrategy.java,0.19863013698630136
StandardComparisonStrategy.java,MemberUtils.java,0.07954545454545454
MemberUtils.java,StandardComparisonStrategy.java,0.07954545454545454
StandardComparisonStrategy.java,PropertyOrFieldSupport.java,0.14285714285714285
PropertyOrFieldSupport.java,StandardComparisonStrategy.java,0.14285714285714285
StandardComparisonStrategy.java,PropertySupport.java,0.15441176470588236
PropertySupport.java,StandardComparisonStrategy.java,0.15441176470588236
StandardComparisonStrategy.java,IterableUtil.java,0.19614147909967847
IterableUtil.java,StandardComparisonStrategy.java,0.19614147909967847
StandardComparisonStrategy.java,Lists.java,0.19655172413793104
Lists.java,StandardComparisonStrategy.java,0.19655172413793104
